,Unnamed: 0,jp_title,en_title,char_name,fav,img
1099,45,Tonari no Youkai-san,Tonari no Yokai-san,Seiji Sugimoto (杉本 清司),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/14/578092.jpg
1100,46,Highspeed Etoile,,Genjirou Hinata (日向源治郎),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/546539.jpg
1101,47,Touken Ranbu Kai: Kyoden Moyuru Honnouji,Touken Ranbu Kai Kyoden,Shokudaikiri Mitsutada (燭台切光忠),Member Favorites: 144,https://cdn.myanimelist.net/images/characters/9/350745.jpg
1102,48,Ooi! Tonbo,Tonbo!,Tsubura Adaniya (安谷屋 円),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/549007.jpg
1103,49,The iDOLM@STER Shiny Colors,,Kogane Tsukioka (月岡 恋鐘),Member Favorites: 7,https://cdn.myanimelist.net/images/characters/3/541564.jpg
1104,50,Rinkai!,,Yuuko Itou (伊東 湯子),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/7/554304.jpg
1105,51,Nijiyon Animation 2,,Karin Asaka (朝香 果林),Member Favorites: 158,https://cdn.myanimelist.net/images/characters/16/396297.jpg
1106,52,Himitsu no AiPri,,Victoria Osuga (大須賀 ヴィクトリア),Member Favorites: 0,
1107,53,Shadowverse Flame: Arc-hen,,Ren Kazamatsuri (風祭 レン),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/7/492009.jpg
1108,54,Shibuya♡Hachi,,Mike  (ミケ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/14/543114.jpg
1109,55,Nyaaaanvy,,,,
1110,56,YouTuNya 2nd Season,,Cute Young Lady  (かわいい ね おねえさん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/506889.jpg
1111,57,Ageo to Tim,,,,
1112,58,Oshiri Tantei 8th Season,,,,
1113,59,"Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume - Derby Conquest""",,,,
1114,60,One Piece,,Jinbe  (ジンベエ),"Member Favorites: 4,179",https://cdn.myanimelist.net/images/characters/15/307148.jpg
1115,61,Dungeon Meshi,Delicious in Dungeon,Inutade  (イヌタデ),Member Favorites: 29,https://cdn.myanimelist.net/images/characters/6/543788.jpg
1116,62,Meitantei Conan,Case Closed,Shuuichi Akai (赤井 秀一),"Member Favorites: 1,873",https://cdn.myanimelist.net/images/characters/3/208069.jpg
1117,63,Tsuki ga Michibiku Isekai Douchuu 2nd Season,Tsukimichi -Moonlit Fantasy- Season 2,Beren  (ベレン),Member Favorites: 5,https://cdn.myanimelist.net/images/characters/15/441311.jpg
1118,64,Ninja Kamui,,Boss Ninja  ,Member Favorites: 1,https://cdn.myanimelist.net/images/characters/9/538402.jpg
1119,65,Crayon Shin-chan,Shin Chan,Ume Matsuzaka (まつざか 梅),Member Favorites: 8,https://cdn.myanimelist.net/images/characters/11/312257.jpg
1120,66,Urusei Yatsura (2022) 2nd Season,,Ten  (テン),Member Favorites: 16,https://cdn.myanimelist.net/images/characters/5/498940.jpg
1121,67,Captain Tsubasa Season 2: Junior Youth-hen,Captain Tsubasa: Junior Youth Arc,Ryou Ishizaki (石崎 了),Member Favorites: 20,https://cdn.myanimelist.net/images/characters/5/558422.jpg
1122,68,Sazae-san,Mrs. Sazae,Ikura Namino (波野 イクラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/568770.jpg
1123,69,Wonderful Precure!,,Mey Mey  (メエメエ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/3/538170.jpg
1124,70,Chibi Maruko-chan (1995),Little Miss Maruko,Sueo Maruo (丸尾 末男),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/11/369533.jpg
1125,71,Yu☆Gi☆Oh! Go Rush!!,,Dinois Velgear (ディノワ・ベルギャー),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/12/514420.jpg
1126,72,Tousouchuu: Great Mission,Run For Money: The Great Mission,Joyce O'Hara (ジョイス・オハラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/546242.jpg
1127,73,Chiikawa,,Poshetto no Yoroi-san  (ポシェットの鎧さん),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/12/506123.jpg
1128,74,Bonobono (TV 2016),Bono Bono,Araiguma-kun no Otousan  (アライグマくんのお父さん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/369480.jpg
1129,75,Ninjala (TV),,Burton  (バートン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/537940.jpg
1130,76,Shikaru Neko,,,,
1131,77,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,Kanako  (夏菜子),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/575733.jpg
1132,78,Shiawase Haitatsu Taneko,,,,
1133,79,Manul no Yuube,,,,
1134,80,Shin Nippon History,,,,
1135,81,Shuwawan!,,,,
1136,82,Xin Xiyou Lixian Ji,,,,
1137,83,Youkoso Ninchishou Sekai e,,,,
1138,84,Dinoster: Gonglyongsuhodae 2nd Season,Dinoster 2nd Season,,,
1139,0,[Oshi no Ko] 2nd Season,[Oshi No Ko] Season 2,Sarina Tendouji (天童寺 さりな),Member Favorites: 124,https://cdn.myanimelist.net/images/characters/7/512492.jpg
1140,1,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Alya Sometimes Hides Her Feelings in Russian,Touya Kenzaki (剣崎 冬也),Member Favorites: 6,https://cdn.myanimelist.net/images/characters/5/549512.jpg
1141,2,Tsue to Tsurugi no Wistoria,Wistoria: Wand and Sword,Julius Reinberg (ユリウス・レインバーグ),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/3/543245.jpg
1142,3,Kami no Tou: Ouji no Kikan,Tower of God Season 2: Return of the Prince,Yihwa Yeon (연 이화 / 蓮梨花),Member Favorites: 123,https://cdn.myanimelist.net/images/characters/3/561417.jpg
1143,4,Make Heroine ga Oosugiru!,Makeine: Too Many Losing Heroines!,Koto Tsukinoki (月之木 古都),Member Favorites: 6,https://cdn.myanimelist.net/images/characters/13/552229.jpg
1144,5,Shikanoko Nokonoko Koshitantan,My Deer Friend Nokotan,Ukai  (鵜飼),Member Favorites: 6,https://cdn.myanimelist.net/images/characters/12/563174.jpg
1145,6,Isekai Shikkaku,No Longer Allowed in Another World,Yuriko  (ユリコ),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/16/553816.jpg
1146,7,"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made",Failure Frame: I Became the Strongest and Annihilated Everything With Low-Level Spells,Civit Gar​​​tla​​​nd (シビト・ガートランド),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/5/553267.jpg
1147,8,Gimai Seikatsu,Days with My Stepsister,Keisuke Shinjou (新庄 圭介),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/5/560841.jpg
1148,9,Giji Harem,Pseudo Harem,Kiri Shirasawa (白沢 きり),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/552521.jpg
1149,10,Nige Jouzu no Wakagimi,The Elusive Samurai,Takatoki Houjou (北条 高時),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/7/555625.jpg
1150,11,"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",I Parry Everything,Clays  (クレイス),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/7/542755.jpg
1151,12,"Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.","The Ossan Newbie Adventurer, Trained to Death by the Most Powerful Party, Became Invincible",Tris  (トリス),Member Favorites: 0,
1152,13,Fairy Tail: 100-nen Quest,Fairy Tail: 100 Years Quest,Gajeel Redfox (ガジル・レッドフォックス),"Member Favorites: 2,682",https://cdn.myanimelist.net/images/characters/5/99350.jpg
1153,14,Isekai Suicide Squad,Suicide Squad Isekai,Cecil  (セシル),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/12/537980.jpg
1154,15,Maougun Saikyou no Majutsushi wa Ningen datta,The Strongest Magician in the Demon Lord's Army Was a Human,Gamos  (ガモス),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/559114.jpg
1155,16,2.5-jigen no Ririsa,2.5 Dimensional Seduction,Eri  (エリ),Member Favorites: 4,https://cdn.myanimelist.net/images/characters/2/558009.jpg
1156,17,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,Why Does Nobody Remember Me in This World?,Great Elder  (大長老),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/9/560802.jpg
1157,18,Shoushimin Series,Shoshimin: How to Become Ordinary,Hayashi  (林),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/560806.jpg
1158,19,NieR:Automata Ver1.1a Part 2,NieR:Automata Ver1.1a (Cour 2),Adam  (アダム),Member Favorites: 11,https://cdn.myanimelist.net/images/characters/11/342562.jpg
1159,20,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",Our Last Crusade or the Rise of a New World Season 2,Elletear Lou Nebulis IX ( イリーティア・ルゥ・ネビュリス9世),Member Favorites: 7,https://cdn.myanimelist.net/images/characters/16/426147.jpg
1160,21,Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,The Magical Girl and the Evil Lieutenant Used to Be Archenemies,Betelgeuse  (ベテルギウス),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/2/563928.jpg
1161,22,Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu,A Journey Through Another World: Raising Kids While Adventuring,Granvault Lowain (グランヴァルト・ルーウェン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/555547.jpg
1162,23,Senpai wa Otokonoko,Senpai is an Otokonoko,Miki Taiga (大我 未希),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/559984.jpg
1163,24,Atri: My Dear Moments,Atri -My Dear Moments-,Yasuda  (ヤスダ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/2/562117.jpg
1164,25,Mob kara Hajimaru Tansaku Eiyuutan,A Nobody's Way Up to an Exploration Hero,Titania  (ティターニア),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/10/562088.jpg
1165,26,Megami no Café Terrace 2nd Season,The Café Terrace and Its Goddesses Season 2,Mao Takasaki (高崎 舞乙),Member Favorites: 4,https://cdn.myanimelist.net/images/characters/9/549197.jpg
1166,27,Madougushi Dahliya wa Utsumukanai,Dahlia in Bloom: Crafting a Fresh Start with Magical Tools,Augusto Scarlatti (アウグスト・スカルラッティ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/574693.jpg
1167,28,VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,VTuber Legend: How I Went Viral after Forgetting to Turn Off My Stream,Alice Souma (相馬 有素),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/12/551872.jpg
1168,29,Koi wa Futago de Warikirenai,Love Is Indivisible by Twins,Reito Furuma (古間怜人),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/561845.jpg
1169,30,"Bye Bye, Earth",,Tiziano  (ティツィアーノ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/3/559298.jpg
1170,31,Boku no Tsuma wa Kanjou ga Nai,My Wife Has No Emotion,John  (ジョン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/4/562127.jpg
1171,32,Mayonaka Punch,,Minister of Daifuku  (だいふく大臣),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/559978.jpg
1172,33,Delico's Nursery,,Klaus  (クラウス),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/12/568423.jpg
1173,34,Tasogare Out Focus,Twilight Out of Focus,Isao Tsuchiya (土谷 功緒),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/6/557925.jpg
1174,35,Kono Sekai wa Fukanzen Sugiru,Quality Assurance in Another World,Imai  (今井),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/559320.jpg
1175,36,Elf-san wa Yaserarenai.,Plus-Sized Elf,Ooeda  (大江田),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/3/562091.jpg
1176,37,Dungeon no Naka no Hito,Dungeon People,Algred  (アルグレド),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/561435.jpg
1177,38,Na Nare Hana Nare,Narenare -Cheer for You!-,Lala Banka (番家 らら),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/14/559038.jpg
1178,39,Shy 2nd Season,Shy Season 2,Stigma  (スティグマ),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/6/521573.jpg
1179,40,Sengoku Youko: Senma Konton-hen,Sengoku Youko 2nd Season,Nau  (なう),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/4/557246.jpg
1180,41,Tasuuketsu,Tasuketsu: Fate of the Majority,Meguru Tsukioka (月岡 めぐる),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/10/563066.jpg
1181,42,Tensui no Sakuna-hime,Sakuna: Of Rice and Ruin,Yui  (ゆい),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/550354.jpg
1182,43,Ramen Akaneko,,Teru Tajima (但馬 照),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/559182.jpg
1183,44,0-saiji Start Dash Monogatari,0 Years Old Child Starting Dash Story,Yesla  (イェスラ),Member Favorites: 0,
1184,45,Kinnikuman: Kanpeki Chоujin Shiso-hen,Kinnikuman: Perfect Origin Arc,Akuma Shougun  (悪魔将軍),Member Favorites: 5,https://cdn.myanimelist.net/images/characters/16/422090.jpg
1185,46,Grendizer U,,Cassado Zeola Whiter (カサド・ゼオラ・ホワイター),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/560558.jpg
1186,47,Yami Shibai 13,Theatre of Darkness: Yamishibai 13,Storyteller  (紙芝居屋),Member Favorites: 72,https://cdn.myanimelist.net/images/characters/4/259167.jpg
1187,48,Cardfight!! Vanguard: Divinez Season 2,Cardfight!! Vanguard Divinez Season 2,Taizou Kiyokura (清蔵 タイゾウ),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/14/570793.jpg
1188,49,Maarui Kanojo to Zannen na Kareshi,,Rina Kanzaki (神崎 里奈),Member Favorites: 0,
1189,50,Mirai no Kuromaku-kei Akuyaku Reijou Moriarty no Isekai Kanzen Hanzai Hakusho,,Porgrette Whey Cochon (ポーグレット=ホエイ=コション),Member Favorites: 0,
1190,51,Egumi Legacy,,Wizard  (ウィザード),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/2/555780.jpg
1191,52,Nanashi Kaidan 3rd Season,,,,
1192,53,Yongisanda,The Dragon Next Door,,,
1193,54,Naoe-kun wa Yasesasetai.,,Hitome  (一目),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/15/553276.jpg
1194,55,Jochum,,Chimata  (ちまた),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/556323.jpg
1195,56,Harimaware! Koinu 2nd Season,,Shaking Dog  (犬さわぎシェイキン),Member Favorites: 0,
1196,57,Gendai Goyaku,Modern Mistranslation,Kyuusaku Saikawa (犀川 久作),Member Favorites: 0,
1197,58,Ohayou! Unko-sensei,,,,
1198,59,Warau Red List,,,,
1199,60,One Piece,,Jinbe  (ジンベエ),"Member Favorites: 4,179",https://cdn.myanimelist.net/images/characters/15/307148.jpg
1200,61,Tensei shitara Slime Datta Ken 3rd Season,That Time I Got Reincarnated as a Slime Season 3,Souei  (ソウエイ),Member Favorites: 592,https://cdn.myanimelist.net/images/characters/6/360791.jpg
1201,62,Boku no Hero Academia 7th Season,My Hero Academia Season 7,Tsuyu Asui (蛙吹 梅雨),"Member Favorites: 4,673",https://cdn.myanimelist.net/images/characters/10/299409.jpg
1202,63,Meitantei Conan,Case Closed,Shuuichi Akai (赤井 秀一),"Member Favorites: 1,873",https://cdn.myanimelist.net/images/characters/3/208069.jpg
1203,64,Ookami to Koushinryou: Merchant Meets the Wise Wolf,Spice and Wolf: Merchant Meets the Wise Wolf,Elsa Schtingheim (エルサ・シュティングハイム),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/3/562994.jpg
1204,65,Yozakura-san Chi no Daisakusen,Mission: Yozakura Family,Sui Aoi (蒼 翠),Member Favorites: 4,https://cdn.myanimelist.net/images/characters/6/543966.jpg
1205,66,Crayon Shin-chan,Shin Chan,Ume Matsuzaka (まつざか 梅),Member Favorites: 8,https://cdn.myanimelist.net/images/characters/11/312257.jpg
1206,67,Sasayaku You ni Koi wo Utau,Whisper Me a Love Song,Kyou Amasawa (天沢 キョウ),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/6/551284.jpg
1207,68,The Fable,,Hinako Saba (佐羽 ヒナコ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/16/564117.jpg
1208,69,Karasu wa Aruji wo Erabanai,Yatagarasu: The Raven Does Not Choose Its Master,Natsumihiko  (捺美彦),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/547588.jpg
1209,70,Sazae-san,Mrs. Sazae,Ikura Namino (波野 イクラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/568770.jpg
1210,71,Wonderful Precure!,,Mey Mey  (メエメエ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/3/538170.jpg
1211,72,Chibi Maruko-chan (1995),Little Miss Maruko,Sueo Maruo (丸尾 末男),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/11/369533.jpg
1212,73,Yu☆Gi☆Oh! Go Rush!!,,Dinois Velgear (ディノワ・ベルギャー),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/12/514420.jpg
1213,74,Tousouchuu: Great Mission,Run For Money: The Great Mission,Joyce O'Hara (ジョイス・オハラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/546242.jpg
1214,75,Chiikawa,,Poshetto no Yoroi-san  (ポシェットの鎧さん),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/12/506123.jpg
1215,76,Bonobono (TV 2016),Bono Bono,Araiguma-kun no Otousan  (アライグマくんのお父さん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/369480.jpg
1216,77,Himitsu no AiPri,,Victoria Osuga (大須賀 ヴィクトリア),Member Favorites: 0,
1217,78,Ninjala (TV),,Burton  (バートン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/537940.jpg
1218,79,Shikaru Neko,,,,
1219,80,Shadowverse Flame: Arc-hen,,Ren Kazamatsuri (風祭 レン),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/7/492009.jpg
1220,81,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,Kanako  (夏菜子),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/575733.jpg
1221,82,Shiawase Haitatsu Taneko,,,,
1222,83,Manul no Yuube,,,,
1223,84,Shin Nippon History,,,,
1224,85,Shuwawan!,,,,
1225,86,Xin Xiyou Lixian Ji,,,,
1226,87,Youkoso Ninchishou Sekai e,,,,
1227,88,Oshiri Tantei 8th Season,,,,
1228,0,Dandadan,,Tarou  (太郎),Member Favorites: 15,https://cdn.myanimelist.net/images/characters/12/562302.jpg
1229,1,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ZERO -Starting Life in Another World- Season 3,Roswaal L. Mathers (ロズワール・Ｌ・メイザース),Member Favorites: 519,https://cdn.myanimelist.net/images/characters/6/512960.jpg
1230,2,Blue Lock vs. U-20 Japan,Blue Lock Season 2,Rensuke Kunigami (國神 錬介),Member Favorites: 438,https://cdn.myanimelist.net/images/characters/3/467112.jpg
1231,3,Uzumaki,Uzumaki: Spiral into Horror,Togawa  (とがわ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/565974.jpg
1232,4,Bleach: Sennen Kessen-hen - Soukoku-tan,Bleach: Thousand-Year Blood War - The Conflict,Yoruichi Shihouin (四楓院 夜一),"Member Favorites: 6,371",https://cdn.myanimelist.net/images/characters/14/536084.jpg
1233,5,Ao no Hako,Blue Box,Shouta Hyoudou (兵藤 将太),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/16/567822.jpg
1234,6,Seirei Gensouki 2,Seirei Gensouki: Spirit Chronicles Season 2,Reiss Vulfe (レイス＝ヴォルフ),Member Favorites: 13,https://cdn.myanimelist.net/images/characters/2/424488.jpg
1235,7,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",Shangri-La Frontier Season 2,Momo Saiga (サイガ-100),Member Favorites: 9,https://cdn.myanimelist.net/images/characters/8/520284.jpg
1236,8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen,Is It Wrong to Try to Pick Up Girls in a Dungeon? V,Mikoto Yamato (ヤマト・命),Member Favorites: 163,https://cdn.myanimelist.net/images/characters/3/508902.jpg
1237,9,Arifureta Shokugyou de Sekai Saikyou Season 3,Arifureta: From Commonplace to World's Strongest Season 3,Kouki Amanogawa (天之河 光輝 / 天之川 光輝),Member Favorites: 7,https://cdn.myanimelist.net/images/characters/4/402116.jpg
1238,10,Chi. Chikyuu no Undou ni Tsuite,Orb: On the Movements of the Earth,Glass  (グラス),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/11/566179.jpg
1239,11,Ranma ½ (2024),Ranma ½,Kodachi Kunou (九能 小太刀),Member Favorites: 25,https://cdn.myanimelist.net/images/characters/15/568797.jpg
