,jp_title,char_name,fav,img,colors
31,Tensei shitara Slime Datta Ken 2nd Season,Milim Nava (ミリム・ナーヴァ),2918,https://cdn.myanimelist.net/images/characters/6/447552.jpg,"[[199, 214, 232], [172, 188, 211], [167, 157, 230], [129, 177, 184], [159, 149, 225], [124, 146, 187], [141, 130, 203], [102, 132, 153], [117, 106, 179], [92, 100, 136], [44, 107, 133], [96, 78, 166], [79, 70, 133], [64, 60, 110], [43, 49, 87], [14, 32, 52], [14, 15, 26], [38, 28, 33], [57, 51, 57], [79, 69, 72], [99, 88, 94], [117, 111, 113], [135, 141, 130], [158, 144, 156], [167, 129, 87], [179, 171, 172], [67, 185, 203], [212, 205, 200], [231, 226, 231], [238, 236, 239]]"
32,Tensei shitara Slime Datta Ken 2nd Season,Diablo  (ディアブロ),2803,https://cdn.myanimelist.net/images/characters/12/476920.jpg,"[[190, 216, 249], [172, 202, 233], [152, 176, 211], [124, 151, 204], [124, 143, 177], [100, 118, 150], [75, 88, 113], [57, 61, 150], [50, 52, 75], [29, 24, 24], [37, 33, 35], [54, 47, 46], [46, 29, 63], [63, 56, 54], [79, 73, 72], [71, 49, 96], [105, 98, 98], [85, 49, 113], [125, 116, 113], [146, 141, 143], [169, 160, 157], [171, 179, 179], [69, 68, 208], [211, 195, 193], [230, 203, 155], [235, 214, 170], [238, 222, 186], [238, 228, 215], [247, 242, 236], [253, 250, 246]]"
33,Tensei shitara Slime Datta Ken 2nd Season,Shuna  (シュナ),1558,https://cdn.myanimelist.net/images/characters/16/384887.jpg,"[[222, 232, 250], [230, 223, 254], [214, 223, 232], [214, 205, 247], [205, 205, 218], [182, 182, 228], [153, 173, 216], [165, 165, 189], [164, 147, 220], [147, 126, 213], [145, 145, 159], [127, 118, 178], [122, 120, 142], [47, 106, 167], [103, 94, 149], [96, 96, 112], [77, 69, 123], [72, 72, 88], [28, 40, 128], [52, 46, 97], [47, 46, 64], [25, 20, 79], [9, 11, 31], [78, 71, 174], [204, 193, 184], [112, 126, 231], [89, 106, 233], [229, 235, 239], [247, 248, 246], [251, 253, 253]]"
40,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Emilia  (エミリア),23267,https://cdn.myanimelist.net/images/characters/16/551926.jpg,"[[229, 238, 252], [185, 192, 238], [119, 120, 132], [104, 103, 114], [85, 87, 97], [49, 38, 54], [73, 62, 78], [105, 69, 96], [127, 83, 113], [141, 100, 128], [137, 133, 145], [149, 148, 158], [163, 100, 141], [163, 160, 168], [96, 172, 95], [174, 125, 156], [174, 171, 180], [185, 182, 190], [192, 139, 175], [197, 193, 201], [210, 197, 209], [219, 158, 180], [217, 215, 224], [231, 230, 234], [237, 166, 190], [235, 234, 238], [242, 217, 229], [243, 239, 244], [248, 248, 251], [254, 254, 254]]"
41,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Subaru Natsuki (ナツキ・スバル),21895,https://cdn.myanimelist.net/images/characters/15/315153.jpg,"[[210, 232, 254], [195, 221, 253], [173, 196, 230], [133, 161, 241], [143, 163, 196], [97, 136, 204], [113, 131, 163], [77, 107, 156], [50, 79, 140], [48, 64, 97], [25, 39, 67], [20, 23, 35], [41, 39, 42], [55, 52, 55], [68, 64, 65], [75, 69, 68], [78, 72, 73], [84, 85, 88], [92, 93, 94], [103, 104, 106], [118, 118, 120], [147, 149, 154], [181, 184, 191], [62, 101, 200], [72, 116, 210], [212, 215, 221], [118, 148, 236], [242, 244, 246], [89, 174, 251], [254, 254, 254]]"
42,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Rem  (レム),45866,https://cdn.myanimelist.net/images/characters/9/311327.jpg,"[[206, 224, 251], [201, 186, 243], [183, 161, 234], [25, 3, 17], [59, 13, 37], [71, 49, 70], [97, 72, 93], [98, 23, 48], [119, 98, 118], [123, 46, 68], [144, 68, 89], [141, 127, 147], [160, 90, 123], [173, 159, 175], [178, 121, 146], [178, 85, 90], [202, 102, 108], [202, 194, 202], [203, 128, 171], [215, 144, 186], [219, 127, 126], [226, 163, 200], [230, 147, 142], [237, 183, 213], [242, 167, 157], [246, 220, 231], [251, 187, 175], [251, 208, 199], [228, 249, 253], [253, 251, 253]]"
43,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Echidna  (エキドナ),5287,https://cdn.myanimelist.net/images/characters/13/319348.jpg,"[[134, 130, 179], [30, 9, 7], [49, 31, 15], [56, 25, 34], [63, 34, 10], [70, 47, 28], [74, 32, 41], [75, 44, 67], [84, 40, 50], [83, 54, 87], [102, 66, 70], [102, 47, 90], [90, 65, 106], [123, 84, 97], [125, 101, 127], [150, 126, 143], [155, 108, 110], [174, 131, 165], [176, 166, 172], [187, 132, 123], [189, 152, 196], [197, 146, 138], [206, 160, 151], [214, 193, 195], [215, 174, 167], [206, 181, 234], [235, 223, 230], [237, 213, 204], [252, 251, 252], [234, 244, 252]]"
44,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Beatrice  (ベアトリス),3599,https://cdn.myanimelist.net/images/characters/11/563877.jpg,"[[227, 237, 253], [198, 243, 251], [216, 215, 249], [142, 213, 240], [186, 198, 213], [197, 182, 235], [168, 177, 190], [142, 153, 165], [92, 145, 190], [121, 130, 143], [94, 108, 119], [63, 74, 90], [69, 47, 135], [44, 33, 97], [33, 35, 43], [88, 73, 116], [120, 80, 33], [115, 96, 147], [91, 62, 167], [91, 51, 183], [190, 141, 67], [144, 105, 190], [158, 137, 191], [213, 213, 216], [182, 150, 222], [224, 221, 225], [242, 238, 244], [192, 142, 247], [250, 250, 251], [210, 250, 253]]"
45,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Ram  (ラム),2667,https://cdn.myanimelist.net/images/characters/15/306390.jpg,"[[235, 240, 253], [224, 229, 251], [156, 233, 235], [212, 212, 253], [210, 212, 224], [198, 192, 252], [187, 167, 249], [188, 186, 202], [135, 157, 239], [155, 169, 190], [136, 122, 207], [131, 144, 161], [110, 100, 183], [105, 118, 137], [86, 79, 157], [89, 85, 114], [49, 51, 133], [64, 57, 94], [9, 31, 60], [30, 39, 45], [43, 52, 59], [39, 141, 149], [168, 107, 142], [80, 191, 192], [95, 74, 216], [153, 123, 238], [168, 138, 243], [176, 144, 245], [240, 237, 245], [250, 245, 252]]"
50,Yakusoku no Neverland 2nd Season,Ray  (レイ),8193,https://cdn.myanimelist.net/images/characters/16/360042.jpg,"[[204, 233, 252], [187, 222, 252], [103, 127, 168], [83, 103, 126], [25, 40, 59], [4, 6, 9], [17, 18, 17], [28, 28, 25], [38, 36, 31], [47, 44, 35], [55, 55, 55], [67, 69, 72], [84, 85, 86], [102, 101, 102], [119, 118, 119], [130, 131, 131], [144, 145, 145], [158, 158, 160], [170, 171, 172], [182, 183, 184], [194, 194, 195], [204, 203, 204], [212, 211, 212], [219, 217, 218], [224, 223, 224], [229, 227, 228], [236, 234, 235], [244, 245, 245], [251, 251, 251], [254, 254, 254]]"
51,Yakusoku no Neverland 2nd Season,Norman  (ノーマン),6160,https://cdn.myanimelist.net/images/characters/7/323859.jpg,"[[220, 242, 249], [203, 227, 236], [189, 217, 231], [181, 207, 218], [170, 201, 214], [145, 192, 214], [158, 192, 206], [126, 184, 208], [143, 180, 195], [105, 179, 206], [119, 172, 197], [132, 169, 186], [83, 161, 192], [105, 159, 186], [114, 153, 171], [99, 147, 171], [67, 142, 184], [101, 138, 158], [81, 132, 163], [86, 122, 144], [61, 111, 150], [76, 110, 131], [62, 97, 124], [50, 79, 108], [61, 75, 90], [33, 61, 90], [54, 63, 75], [37, 50, 64], [14, 34, 56], [4, 10, 24]]"
52,Yakusoku no Neverland 2nd Season,Emma  (エマ),4481,https://cdn.myanimelist.net/images/characters/12/455009.jpg,"[[194, 235, 250], [168, 232, 250], [134, 225, 246], [190, 211, 220], [172, 193, 204], [146, 171, 183], [126, 150, 161], [49, 127, 139], [102, 121, 130], [24, 81, 145], [71, 93, 101], [13, 38, 108], [24, 35, 44], [7, 9, 10], [59, 67, 12], [47, 67, 73], [15, 43, 163], [64, 165, 180], [28, 119, 198], [18, 61, 205], [88, 198, 217], [16, 85, 224], [213, 229, 235], [21, 132, 237], [29, 173, 241], [224, 237, 243], [49, 208, 248], [235, 246, 249], [77, 235, 250], [249, 252, 253]]"
53,Yakusoku no Neverland 2nd Season,Phil  (フィル),1683,https://cdn.myanimelist.net/images/characters/7/436435.jpg,"[[161, 184, 230], [150, 174, 219], [137, 169, 228], [133, 162, 215], [117, 135, 176], [88, 105, 145], [68, 82, 124], [42, 57, 93], [24, 34, 66], [14, 19, 31], [4, 6, 18], [29, 34, 42], [57, 22, 8], [53, 54, 58], [75, 76, 78], [95, 96, 97], [113, 113, 114], [127, 128, 128], [135, 79, 43], [142, 142, 143], [156, 157, 158], [172, 173, 174], [191, 192, 192], [209, 162, 83], [97, 121, 211], [211, 212, 213], [231, 232, 233], [245, 246, 246], [251, 251, 251], [254, 254, 254]]"
60,Wonder Egg Priority,Ai Ooto (大戸 アイ),3145,https://cdn.myanimelist.net/images/characters/10/431621.jpg,"[[212, 226, 250], [141, 238, 247], [187, 203, 225], [148, 173, 251], [158, 177, 197], [77, 172, 183], [132, 146, 163], [95, 113, 125], [71, 91, 171], [21, 78, 111], [25, 33, 52], [30, 14, 12], [70, 32, 26], [69, 72, 81], [110, 52, 33], [135, 97, 67], [150, 72, 21], [15, 120, 152], [182, 79, 47], [14, 160, 182], [189, 134, 85], [82, 112, 201], [25, 148, 202], [217, 174, 118], [20, 194, 220], [101, 135, 230], [66, 226, 243], [246, 214, 145], [232, 245, 247], [9, 225, 253]]"
61,Wonder Egg Priority,Rika Kawai (川井 リカ),1680,https://cdn.myanimelist.net/images/characters/5/441004.jpg,"[[211, 235, 253], [160, 207, 217], [142, 193, 204], [123, 177, 192], [122, 149, 223], [107, 158, 178], [92, 141, 166], [99, 115, 133], [68, 83, 103], [10, 8, 9], [27, 25, 33], [74, 40, 74], [109, 84, 51], [52, 14, 159], [151, 159, 162], [123, 168, 83], [195, 194, 191], [132, 31, 199], [86, 110, 204], [138, 227, 1], [226, 235, 168], [239, 246, 246], [45, 23, 247], [179, 118, 248], [139, 163, 250], [73, 37, 252], [133, 123, 253], [90, 72, 253], [106, 107, 253], [70, 17, 253]]"
70,5-toubun no Hanayome ∬,Miku Nakano (中野 三玖),21635,https://cdn.myanimelist.net/images/characters/15/507743.jpg,"[[211, 230, 252], [168, 206, 251], [199, 203, 221], [160, 176, 225], [112, 138, 213], [128, 140, 201], [139, 139, 157], [106, 123, 194], [97, 108, 184], [104, 111, 154], [90, 97, 174], [82, 84, 150], [75, 65, 122], [60, 55, 108], [36, 39, 41], [62, 59, 61], [83, 89, 85], [95, 96, 93], [105, 45, 41], [110, 111, 110], [138, 70, 63], [174, 112, 100], [173, 170, 175], [216, 148, 121], [221, 192, 179], [247, 227, 201], [249, 246, 231], [253, 249, 214], [233, 248, 253], [253, 254, 254]]"
71,5-toubun no Hanayome ∬,Nino Nakano (中野 二乃),14892,https://cdn.myanimelist.net/images/characters/7/437011.jpg,"[[212, 231, 253], [204, 224, 253], [188, 196, 249], [180, 171, 251], [190, 188, 200], [167, 174, 231], [158, 157, 179], [123, 116, 176], [104, 88, 167], [91, 80, 138], [56, 41, 69], [81, 63, 85], [106, 74, 90], [119, 86, 106], [120, 60, 48], [137, 94, 113], [135, 131, 147], [148, 102, 124], [179, 99, 80], [185, 165, 91], [117, 95, 195], [135, 115, 211], [226, 211, 216], [223, 229, 95], [148, 125, 233], [240, 240, 244], [155, 130, 245], [162, 139, 246], [169, 151, 249], [254, 253, 254]]"
72,5-toubun no Hanayome ∬,Itsuki Nakano (中野 五月),7773,https://cdn.myanimelist.net/images/characters/5/437010.jpg,"[[208, 229, 253], [186, 204, 249], [189, 191, 206], [164, 174, 231], [162, 165, 186], [136, 139, 165], [114, 116, 144], [89, 86, 156], [91, 91, 121], [76, 72, 133], [68, 67, 100], [113, 60, 49], [81, 70, 163], [172, 96, 80], [90, 77, 176], [99, 89, 187], [109, 102, 209], [212, 140, 105], [115, 84, 218], [223, 207, 217], [123, 90, 229], [115, 111, 234], [108, 103, 235], [133, 100, 239], [122, 119, 239], [116, 209, 243], [240, 240, 244], [245, 192, 181], [137, 141, 247], [254, 254, 254]]"
73,5-toubun no Hanayome ∬,Yotsuba Nakano (中野 四葉),5815,https://cdn.myanimelist.net/images/characters/8/437009.jpg,"[[208, 228, 253], [183, 232, 251], [165, 220, 246], [189, 207, 249], [144, 187, 250], [167, 180, 229], [172, 170, 183], [134, 154, 184], [124, 130, 150], [84, 96, 158], [96, 104, 124], [71, 76, 122], [63, 78, 85], [118, 63, 51], [71, 130, 99], [82, 145, 111], [91, 167, 130], [64, 77, 182], [104, 189, 155], [192, 118, 91], [82, 95, 196], [97, 111, 203], [114, 208, 173], [141, 214, 191], [215, 194, 204], [108, 135, 223], [233, 217, 219], [241, 241, 245], [118, 156, 250], [253, 254, 254]]"
74,5-toubun no Hanayome ∬,Ichika Nakano (中野 一花),3791,https://cdn.myanimelist.net/images/characters/12/436646.jpg,"[[231, 232, 250], [208, 227, 254], [201, 218, 250], [183, 200, 247], [197, 183, 240], [167, 176, 230], [185, 167, 234], [178, 160, 227], [163, 173, 204], [166, 150, 209], [151, 139, 193], [143, 142, 160], [125, 123, 143], [114, 104, 145], [101, 94, 125], [81, 78, 104], [62, 59, 77], [110, 59, 49], [129, 111, 165], [166, 92, 77], [167, 162, 173], [140, 121, 176], [190, 185, 194], [213, 140, 105], [217, 200, 212], [225, 219, 228], [237, 219, 216], [246, 188, 176], [244, 245, 249], [254, 254, 254]]"
80,SK∞,Reki Kyan (喜屋武 暦),4730,https://cdn.myanimelist.net/images/characters/11/564144.jpg,"[[184, 217, 247], [171, 200, 229], [148, 164, 199], [126, 129, 177], [103, 109, 152], [75, 83, 110], [43, 48, 93], [23, 10, 69], [12, 9, 22], [34, 29, 35], [40, 19, 24], [48, 47, 49], [92, 55, 44], [43, 5, 104], [21, 4, 108], [56, 8, 122], [114, 127, 47], [134, 114, 115], [41, 39, 144], [88, 162, 122], [172, 152, 161], [67, 66, 173], [129, 185, 160], [194, 198, 147], [203, 187, 80], [203, 195, 198], [73, 87, 211], [95, 104, 221], [105, 207, 225], [233, 239, 243]]"
81,SK∞,Langa Hasegawa (馳河 ランガ),3116,https://cdn.myanimelist.net/images/characters/4/564145.jpg,"[[223, 226, 239], [183, 215, 245], [147, 141, 227], [124, 120, 172], [45, 26, 110], [29, 20, 24], [53, 45, 52], [60, 31, 24], [86, 73, 83], [100, 50, 36], [118, 101, 113], [136, 77, 60], [154, 138, 131], [172, 106, 83], [170, 136, 172], [188, 172, 181], [202, 147, 151], [210, 141, 59], [191, 77, 211], [86, 81, 212], [212, 125, 107], [214, 108, 92], [214, 207, 207], [220, 153, 120], [225, 163, 231], [242, 176, 144], [247, 197, 162], [249, 245, 244], [251, 210, 173], [252, 220, 188]]"
82,SK∞,Miya Chinen (知念 実也),1528,https://cdn.myanimelist.net/images/characters/15/422619.jpg,"[[178, 202, 228], [171, 199, 226], [152, 178, 207], [160, 148, 203], [126, 154, 191], [111, 142, 182], [126, 139, 150], [94, 122, 152], [99, 111, 121], [66, 103, 124], [77, 83, 97], [69, 63, 121], [57, 57, 86], [43, 47, 62], [37, 34, 32], [47, 43, 40], [53, 48, 47], [61, 58, 57], [72, 69, 65], [68, 86, 34], [109, 54, 49], [92, 114, 45], [121, 142, 70], [150, 162, 164], [166, 177, 178], [158, 187, 87], [181, 194, 197], [198, 211, 212], [206, 218, 218], [212, 224, 223]]"
90,"Kumo desu ga, Nani ka?",Kumoko  (私),2726,https://cdn.myanimelist.net/images/characters/10/423671.jpg,"[[1, 1, 1], [13, 13, 12], [25, 25, 25], [36, 35, 36], [49, 50, 48], [64, 65, 63], [50, 29, 70], [75, 76, 74], [78, 79, 77], [91, 91, 88], [73, 41, 104], [104, 105, 102], [119, 120, 117], [134, 134, 130], [94, 56, 136], [150, 149, 137], [164, 164, 163], [116, 71, 171], [116, 26, 172], [182, 182, 181], [198, 199, 197], [136, 82, 201], [212, 212, 211], [153, 90, 224], [225, 224, 225], [193, 160, 230], [234, 235, 231], [237, 238, 235], [172, 102, 250], [254, 254, 254]]"
110,Beastars 2nd Season,Legoshi  (レゴシ),8004,https://cdn.myanimelist.net/images/characters/16/402912.jpg,"[[150, 187, 206], [112, 159, 194], [90, 142, 191], [91, 128, 162], [69, 120, 181], [83, 110, 140], [78, 92, 105], [41, 80, 100], [67, 55, 49], [66, 69, 69], [80, 81, 82], [85, 65, 58], [96, 76, 67], [99, 98, 84], [114, 118, 105], [128, 136, 118], [140, 147, 131], [130, 158, 161], [158, 162, 147], [156, 171, 173], [176, 178, 165], [193, 191, 183], [176, 194, 194], [191, 211, 211], [203, 218, 223], [227, 227, 222], [206, 224, 229], [211, 234, 238], [238, 238, 234], [245, 245, 243]]"
120,Nanatsu no Taizai: Funnu no Shinpan,Ban  (バン),11892,https://cdn.myanimelist.net/images/characters/14/267813.jpg,"[[157, 197, 252], [192, 193, 207], [143, 177, 249], [154, 152, 173], [96, 120, 200], [117, 114, 135], [53, 64, 119], [28, 22, 96], [28, 22, 84], [9, 9, 49], [63, 56, 57], [90, 86, 88], [100, 88, 37], [15, 10, 120], [127, 115, 62], [35, 29, 141], [47, 64, 164], [33, 21, 168], [169, 159, 111], [48, 36, 185], [63, 81, 187], [34, 21, 193], [205, 197, 146], [36, 21, 211], [231, 223, 169], [120, 149, 237], [239, 237, 230], [48, 33, 239], [77, 72, 244], [253, 253, 253]]"
122,Nanatsu no Taizai: Funnu no Shinpan,Meliodas  (メリオダス),9686,https://cdn.myanimelist.net/images/characters/2/255447.jpg,"[[169, 251, 252], [189, 223, 250], [144, 188, 223], [89, 131, 177], [50, 96, 150], [11, 51, 98], [12, 34, 57], [2, 17, 38], [3, 9, 9], [31, 35, 21], [42, 72, 57], [80, 96, 60], [97, 116, 105], [4, 96, 129], [126, 143, 131], [154, 147, 46], [152, 167, 159], [9, 130, 172], [119, 193, 175], [28, 171, 201], [181, 205, 192], [213, 207, 129], [73, 192, 218], [221, 193, 75], [39, 216, 241], [232, 241, 240], [59, 223, 246], [86, 229, 247], [210, 245, 249], [123, 240, 250]]"
124,Nanatsu no Taizai: Funnu no Shinpan,Escanor  (エスカノール),7782,https://cdn.myanimelist.net/images/characters/14/372194.jpg,"[[162, 180, 204], [135, 162, 195], [127, 159, 196], [127, 156, 189], [114, 143, 175], [103, 129, 161], [67, 120, 175], [90, 114, 147], [60, 110, 165], [54, 103, 154], [82, 101, 134], [50, 94, 146], [67, 90, 121], [37, 88, 120], [43, 78, 123], [53, 75, 106], [29, 66, 105], [46, 64, 87], [27, 54, 84], [18, 44, 70], [18, 34, 42], [26, 20, 16], [39, 30, 24], [52, 39, 32], [38, 62, 51], [64, 49, 40], [93, 93, 84], [114, 121, 121], [146, 153, 150], [188, 195, 200]]"
126,Nanatsu no Taizai: Funnu no Shinpan,King  (キング),2197,https://cdn.myanimelist.net/images/characters/16/277006.jpg,"[[215, 233, 252], [195, 217, 249], [130, 215, 250], [168, 190, 222], [118, 165, 230], [140, 160, 201], [98, 139, 203], [115, 139, 168], [80, 116, 161], [63, 91, 137], [9, 87, 130], [43, 72, 108], [16, 54, 89], [7, 22, 37], [33, 67, 47], [46, 101, 70], [103, 83, 64], [52, 111, 96], [128, 134, 119], [65, 139, 113], [36, 121, 174], [89, 190, 165], [51, 143, 192], [106, 195, 174], [195, 198, 191], [189, 204, 129], [219, 184, 66], [53, 175, 229], [78, 183, 230], [251, 247, 194]]"
128,Nanatsu no Taizai: Funnu no Shinpan,Hawk  (ホーク),1587,https://cdn.myanimelist.net/images/characters/5/551814.jpg,"[[233, 235, 252], [208, 213, 253], [140, 221, 254], [191, 198, 254], [188, 195, 254], [206, 191, 254], [185, 192, 254], [174, 181, 248], [182, 184, 221], [186, 166, 253], [180, 160, 253], [162, 167, 242], [153, 158, 215], [136, 140, 212], [149, 151, 183], [127, 131, 204], [124, 126, 163], [103, 104, 143], [86, 87, 118], [67, 69, 95], [64, 45, 127], [50, 50, 76], [35, 34, 57], [22, 22, 33], [77, 84, 4], [98, 70, 188], [114, 74, 245], [138, 107, 246], [253, 253, 254], [222, 175, 254]]"
190,Log Horizon: Entaku Houkai,Shiroe  (シロエ),4814,https://cdn.myanimelist.net/images/characters/11/200451.jpg,"[[226, 231, 250], [218, 224, 246], [207, 206, 223], [8, 3, 3], [28, 14, 17], [48, 31, 35], [59, 48, 63], [79, 66, 85], [86, 46, 43], [106, 94, 97], [109, 63, 60], [99, 73, 126], [127, 118, 123], [140, 74, 66], [153, 146, 151], [159, 92, 83], [94, 76, 171], [175, 112, 103], [183, 176, 181], [188, 133, 122], [199, 152, 142], [210, 171, 161], [212, 198, 198], [232, 221, 220], [240, 232, 232], [244, 215, 145], [248, 243, 245], [249, 228, 174], [253, 250, 251], [253, 239, 199]]"
191,Log Horizon: Entaku Houkai,Akatsuki  (アカツキ),2792,https://cdn.myanimelist.net/images/characters/14/200453.jpg,"[[228, 237, 248], [195, 199, 212], [119, 207, 207], [177, 163, 213], [158, 145, 199], [84, 169, 174], [70, 155, 156], [71, 68, 135], [62, 58, 122], [72, 73, 83], [53, 48, 106], [41, 37, 87], [27, 25, 50], [1, 1, 3], [7, 6, 11], [19, 16, 30], [49, 37, 48], [59, 56, 69], [86, 67, 103], [96, 80, 114], [108, 89, 127], [128, 125, 122], [54, 129, 116], [123, 105, 151], [140, 124, 168], [167, 168, 171], [90, 93, 196], [90, 195, 199], [217, 224, 231], [251, 252, 252]]"
200,Yuru Camp△ Season 2,Rin Shima (志摩 リン),5947,https://cdn.myanimelist.net/images/characters/10/358813.jpg,"[[232, 238, 248], [209, 222, 244], [195, 204, 225], [171, 162, 208], [62, 44, 37], [72, 60, 54], [79, 68, 63], [96, 63, 48], [104, 85, 86], [106, 72, 57], [114, 99, 113], [118, 80, 64], [128, 88, 71], [133, 95, 80], [133, 119, 133], [137, 103, 90], [144, 112, 100], [156, 124, 110], [165, 137, 126], [151, 134, 171], [172, 145, 136], [187, 163, 156], [196, 127, 95], [211, 188, 172], [212, 148, 118], [224, 167, 145], [228, 167, 123], [228, 202, 178], [235, 222, 211], [237, 190, 159]]"
201,Yuru Camp△ Season 2,Nadeshiko Kagamihara (各務原 なでしこ),3290,https://cdn.myanimelist.net/images/characters/2/366169.jpg,"[[214, 232, 251], [199, 207, 252], [188, 194, 253], [187, 203, 229], [177, 183, 245], [171, 185, 212], [159, 174, 209], [135, 147, 234], [150, 161, 199], [157, 147, 216], [150, 155, 188], [98, 151, 209], [148, 139, 206], [118, 146, 193], [141, 142, 168], [121, 127, 178], [85, 122, 183], [114, 118, 155], [90, 100, 146], [66, 83, 129], [67, 67, 96], [38, 48, 130], [43, 49, 77], [84, 77, 87], [97, 97, 105], [35, 97, 178], [45, 125, 203], [206, 207, 168], [99, 203, 248], [239, 249, 253]]"
230,Non Non Biyori Nonstop,Renge Miyauchi (宮内 れんげ),5637,https://cdn.myanimelist.net/images/characters/15/288781.jpg,"[[218, 239, 253], [208, 230, 249], [175, 195, 237], [100, 181, 230], [163, 171, 196], [140, 142, 166], [111, 115, 141], [71, 79, 122], [37, 46, 124], [34, 42, 71], [42, 52, 20], [58, 54, 54], [68, 97, 48], [28, 102, 44], [116, 91, 94], [148, 116, 42], [153, 118, 119], [111, 158, 109], [49, 162, 72], [51, 58, 169], [173, 147, 44], [179, 131, 136], [190, 149, 162], [88, 105, 194], [152, 202, 142], [216, 180, 199], [231, 195, 216], [242, 209, 228], [250, 244, 249], [139, 237, 253]]"
250,Bungou Stray Dogs Wan!,Osamu Dazai (太宰 治),35854,https://cdn.myanimelist.net/images/characters/5/307236.jpg,"[[217, 234, 249], [204, 222, 240], [195, 215, 233], [152, 176, 192], [131, 162, 180], [121, 152, 172], [108, 142, 163], [100, 117, 129], [75, 97, 111], [65, 77, 87], [50, 59, 69], [43, 50, 60], [2, 4, 9], [12, 17, 23], [25, 29, 34], [32, 38, 44], [38, 44, 52], [98, 96, 95], [132, 137, 140], [140, 114, 91], [163, 161, 159], [169, 150, 127], [179, 176, 173], [189, 195, 200], [213, 201, 184], [218, 215, 211], [237, 234, 231], [244, 243, 243], [254, 254, 254], [232, 248, 254]]"
251,Bungou Stray Dogs Wan!,Atsushi Nakajima (中島 敦),2826,https://cdn.myanimelist.net/images/characters/12/307235.jpg,"[[201, 227, 237], [196, 210, 218], [186, 201, 209], [161, 177, 187], [130, 161, 177], [105, 136, 155], [1, 2, 4], [11, 13, 15], [22, 24, 26], [36, 36, 37], [44, 44, 44], [49, 54, 58], [60, 68, 73], [72, 80, 86], [83, 92, 99], [95, 102, 108], [102, 114, 122], [115, 123, 129], [127, 135, 141], [137, 147, 153], [151, 158, 162], [165, 167, 169], [177, 178, 179], [177, 189, 197], [199, 200, 201], [210, 219, 225], [224, 229, 232], [235, 235, 235], [223, 245, 251], [254, 254, 254]]"
252,Bungou Stray Dogs Wan!,Chuuya Nakahara (中原 中也),9923,https://cdn.myanimelist.net/images/characters/16/305870.jpg,"[[195, 229, 247], [169, 206, 228], [140, 175, 200], [115, 149, 176], [89, 131, 205], [74, 110, 194], [89, 119, 153], [69, 99, 174], [58, 86, 155], [68, 91, 123], [44, 70, 133], [54, 67, 92], [33, 56, 114], [52, 59, 70], [29, 46, 92], [24, 38, 73], [24, 33, 47], [8, 11, 14], [16, 18, 19], [25, 27, 28], [36, 36, 37], [44, 49, 54], [78, 74, 75], [99, 99, 102], [124, 127, 130], [152, 153, 156], [179, 181, 183], [208, 210, 213], [239, 239, 241], [254, 254, 254]]"
253,Bungou Stray Dogs Wan!,Ranpo Edogawa (江戸川 乱歩),7985,https://cdn.myanimelist.net/images/characters/5/303819.jpg,"[[196, 221, 239], [187, 213, 234], [168, 191, 211], [135, 161, 182], [111, 138, 164], [105, 119, 133], [78, 89, 143], [79, 88, 111], [70, 80, 127], [64, 72, 114], [59, 67, 97], [43, 50, 75], [33, 38, 58], [20, 25, 39], [5, 6, 11], [20, 17, 19], [37, 33, 35], [49, 44, 45], [59, 52, 53], [88, 76, 77], [118, 100, 100], [145, 130, 132], [155, 155, 158], [169, 171, 174], [184, 155, 155], [198, 178, 178], [201, 199, 201], [220, 222, 224], [239, 240, 241], [254, 254, 254]]"
254,Bungou Stray Dogs Wan!,Ryuunosuke Akutagawa (芥川 龍之介),4719,https://cdn.myanimelist.net/images/characters/13/304494.jpg,"[[221, 228, 237], [144, 154, 163], [106, 122, 134], [7, 4, 65], [2, 2, 37], [3, 1, 4], [11, 8, 11], [16, 16, 16], [21, 20, 20], [32, 27, 30], [45, 44, 46], [65, 57, 61], [80, 73, 77], [36, 87, 78], [92, 89, 93], [110, 100, 103], [126, 112, 116], [32, 12, 137], [140, 124, 128], [66, 144, 131], [157, 135, 143], [78, 161, 150], [98, 173, 163], [178, 148, 161], [180, 184, 190], [199, 163, 179], [215, 192, 200], [209, 214, 222], [240, 240, 240], [250, 251, 252]]"
